A,403,6,40,51
A,405,2,46,53
A,406,7,41,52
A,408,9,37,47
A,410,2,47,46
A,411,2,41,54
A,413,8,52,53
A,414,3,35,49
A,416,8,45,49
A,417,5,45,46
A,419,4,44,47
A,420,10,40,47
A,422,1,49,51
A,423,2,45,47
A,425,2,39,51
A,427,10,41,51
A,429,10,56,46
A,430,8,44,47
A,432,2,48,45
A,433,2,42,54
A,436,6,46,48
A,437,1,42,53
A,439,3,40,50
A,440,6,43,50
A,442,7,44,48
A,443,7,43,53
A,446,9,40,48
B,447,4,37,56
C,448,3,55,40
A,449,10,34,57
A,451,5,47,53
A,452,5,46,51
A,454,7,38,49
A,455,5,42,50
A,457,8,49,52
A,459,7,42,52
A,460,2,42,53
A,462,4,56,50
A,464,6,35,51
A,465,3,43,53
A,467,7,40,47
B,469,7,44,57
A,471,1,45,46
A,473,4,45,44
A,474,1,43,53
A,476,6,46,50
A,477,2,41,49
A,479,10,35,51
A,481,2,35,46
C,483,2,49,43
A,485,10,47,53
A,486,1,49,46
A,488,1,48,46
A,489,5,39,46
C,490,7,52,39
A,492,6,39,48
A,493,3,47,46
A,495,8,47,47
A,497,2,42,57
A,499,8,51,48
A,500,6,44,54
A,502,7,37,51
A,503,2,41,46
A,505,10,48,50
C,507,1,47,44
A,508,1,45,48
A,510,2,42,46
A,511,2,36,45
A,513,6,43,44
A,515,9,45,48
A,516,4,47,47
A,518,8,47,47
A,520,10,38,50
A,521,3,32,45
A,523,2,41,51
A,524,6,45,50
A,526,8,45,52
A,528,7,44,46
A,529,10,44,47
A,531,6,51,51
A,533,7,47,57
A,534,9,50,51
A,536,3,37,48
A,537,4,43,45
A,540,6,55,42
A,541,7,53,48
A,543,2,49,46
A,544,9,40,50
A,546,5,49,47
C,547,3,48,35
A,549,4,32,49
A,550,2,50,51
A,552,5,42,44
A,553,3,42,51
A,555,8,38,48
A,557,5,49,53
A,558,10,40,49
A,560,3,50,55
A,561,9,33,52
A,563,7,45,54
A,564,3,46,50
A,566,3,49,48
A,567,6,41,51
A,570,4,50,51
A,571,5,41,51
A,573,5,47,52
A,574,5,54,50
A,577,5,46,46
A,578,10,41,46
A,580,9,43,50
A,581,10,53,49
A,583,7,49,48
A,584,8,41,54
A,586,9,43,49
A,587,10,46,50
A,590,5,41,50
A,591,5,48,50
C,593,5,49,39
A,595,7,51,52
A,596,3,49,50
A,598,3,49,52
A,599,8,39,51
A,601,9,40,55
B,603,7,48,54
A,604,5,48,47
C,605,8,47,43
A,607,1,55,53
A,608,1,47,48
A,610,8,42,51
A,612,9,50,51
A,614,9,34,48
A,615,1,48,53
A,617,3,46,50
A,619,6,48,51
A,621,1,45,52
A,622,8,41,47
A,624,6,51,50
A,625,7,37,43
A,627,6,40,52
A,630,6,50,49
A,632,8,44,46
A,633,4,40,50
A,635,1,45,55
A,636,2,49,48
A,638,5,40,47
A,639,1,50,55
A,641,2,53,51
A,643,9,45,61
A,645,8,46,58
A,646,8,40,57
A,648,5,44,52
A,649,2,56,51
A,651,1,38,46
A,652,2,44,44
A,654,1,48,50
A,656,7,47,49
A,658,2,54,52
A,659,4,49,53
A,661,4,37,49
A,662,9,46,49
A,665,2,50,50
A,666,4,44,49
A,668,1,40,50
A,669,5,37,55
A,672,6,36,45
A,673,2,50,50
A,675,6,39,45
A,676,4,44,47
A,678,8,45,50
A,679,4,46,54
A,681,6,46,44
A,682,7,41,47
A,684,10,56,48
C,686,6,51,38
A,688,1,47,44
A,689,2,36,52
A,691,3,40,50
A,693,6,44,51
A,694,8,48,50
A,696,8,50,50
A,697,4,42,48
A,699,10,42,50
A,700,1,46,52
A,702,4,48,53
A,704,9,41,57
B,706,5,33,59
A,708,7,52,51
A,709,1,44,46
A,711,9,42,48
C,712,6,51,42
A,713,9,51,45
A,715,6,46,48
A,716,8,51,51
A,719,3,42,52
C,721,9,47,41
A,722,7,51,48
A,724,9,39,51
A,725,4,47,48
A,727,3,43,51
A,728,2,45,49
B,730,9,49,51
A,731,2,48,51
A,733,2,45,43
A,735,4,47,43
A,736,4,40,38
A,738,5,32,43
A,739,8,45,52
A,742,8,48,49
A,743,1,50,49
A,745,5,52,47
A,746,5,44,53
A,748,5,51,48
A,749,4,36,50
A,751,10,39,45
A,752,6,39,51
A,755,6,42,44
A,756,6,43,44
A,758,9,41,47
B,760,8,28,52
A,761,10,53,50
A,764,1,47,49
A,765,1,45,46
A,767,3,44,45
A,768,3,40,55
A,771,2,39,49
A,772,3,49,48
A,774,10,53,48
A,775,2,47,54
C,776,2,47,40
A,778,2,48,49
A,779,6,36,51
A,781,4,41,48
A,783,1,40,49
A,785,2,49,46
A,786,2,42,50
A,789,2,43,49
A,790,8,47,55
A,792,9,43,48
A,793,8,34,47
A,795,2,40,52
A,796,3,43,49
A,798,4,45,43
A,799,3,38,50
A,802,2,50,49
A,803,3,47,51
A,805,2,42,49
A,806,7,43,49
A,808,2,53,51
A,809,10,49,49
A,812,2,48,53
A,813,1,45,51
A,815,3,44,42
A,816,3,51,53
A,818,1,40,46
A,819,9,41,45
A,821,2,62,50
C,823,9,51,37
A,825,6,40,47
A,827,10,40,50
A,828,7,49,50
A,830,7,42,46
A,831,8,39,53
A,833,5,42,56
A,835,3,45,47
A,836,2,45,50
A,838,8,44,53
A,840,8,54,48
A,841,5,41,47
A,843,2,40,50
B,844,5,42,55
A,846,8,46,51
A,848,6,40,52
A,849,5,41,51
A,851,3,45,49
A,852,4,42,47
A,854,4,45,50
A,856,2,48,52
A,857,7,41,48
A,859,7,41,48
A,861,6,34,51
A,862,1,55,50
A,864,1,41,52
A,865,8,52,49
A,868,3,34,50
A,869,9,43,54
A,871,10,47,53
A,872,8,36,51
A,874,6,47,50
A,875,1,40,54
A,877,8,39,50
A,878,7,43,47
C,880,5,48,37
A,882,5,46,45
A,884,10,47,52
A,886,8,41,48
A,887,6,44,50
A,889,1,40,49
B,891,5,36,55
A,892,4,40,53
A,894,2,42,50
A,895,9,34,50
A,897,1,44,52
A,898,10,43,50
A,900,9,33,48
A,901,1,54,49
C,904,8,53,43
A,906,8,46,46
A,907,3,46,43
A,910,3,41,53
A,911,7,53,49
A,913,5,37,41
A,914,4,50,51
A,916,5,42,49
A,917,6,50,54
A,919,1,39,49
A,920,6,41,51
A,923,9,44,50
A,924,8,41,45
A,926,8,44,50
C,927,8,55,39
A,928,1,37,50
A,930,6,44,46
A,932,7,44,50
B,933,10,36,55
C,935,10,49,40
A,937,8,49,49
A,938,8,41,47
A,940,4,39,53
A,942,4,42,54
A,943,9,43,51
A,945,8,43,51
A,947,10,48,47
A,948,7,48,55
A,950,5,45,51
A,951,7,36,51
A,953,5,44,49
A,955,1,46,52
C,956,8,53,38
A,958,5,48,46
A,959,9,47,53
A,961,3,40,47
A,962,9,45,55
A,964,6,40,52
A,965,4,42,48
A,967,9,43,50
A,968,10,42,51
A,971,6,48,47
A,972,9,47,53
A,974,5,49,48
A,975,4,48,44
A,977,4,50,51
C,979,3,46,38
A,981,10,48,44
B,983,1,42,59
A,985,8,51,45
A,986,5,39,49
A,988,9,49,48
A,989,6,41,51
A,991,9,43,52
A,992,6,48,49
A,994,7,48,51
A,995,2,48,51
A,997,9,36,49
A,999,9,39,50
A,1001,4,47,49
B,1002,9,38,53
B,1004,7,38,54
A,1005,5,48,48
A,1007,6,46,45
A,1009,3,45,50
A,1010,2,45,41
B,1012,7,43,53
A,1013,6,40,52
A,1015,10,42,52
A,1016,4,44,50
C,1017,10,48,36
B,1019,9,35,55
A,1021,7,43,49
A,1022,5,45,52
A,1024,6,36,47
A,1026,2,45,42
A,1028,3,50,46
A,1029,4,39,47
A,1031,6,46,47
A,1032,9,40,48
A,1034,5,43,53
A,1035,9,53,50
A,1037,8,40,47
A,1038,2,46,54
A,1040,8,45,55
A,1041,1,49,50
A,1052,8,47,49
A,1053,8,29,46
A,1055,7,41,53
A,1056,10,41,47
A,1058,1,40,43
A,1059,1,46,51
A,1061,10,57,44
A,1062,5,42,49
A,1064,6,50,54
A,1065,4,45,46
A,1067,7,48,47
A,1068,5,31,52
A,1071,10,37,45
A,1072,4,49,51
A,1074,3,48,49
A,1075,10,47,53
A,1077,8,45,47
A,1078,5,41,47
A,1080,8,32,50
A,1081,10,46,49
A,1084,4,39,48
A,1085,9,42,48
A,1087,10,49,45
A,1088,3,45,48
A,1090,5,37,47
A,1091,3,38,49
A,1093,1,43,47
A,1094,8,46,48
C,1096,4,48,41
A,1098,6,46,54
A,1099,1,35,48
A,1101,3,35,46
A,1102,9,43,49
A,1104,9,41,46
A,1105,8,44,46
A,1109,1,47,46
A,1110,5,46,56
A,1112,3,49,43
A,1113,9,54,50
A,1116,3,51,46
A,1117,10,39,49
A,1119,4,44,55
A,1120,1,34,51
C,1121,5,54,36
A,1123,4,44,50
B,1124,5,36,55
A,1125,8,57,50
A,1127,10,52,48
A,1128,5,48,48
A,1131,3,43,49
A,1132,9,51,47
A,1134,7,49,58
B,1136,3,33,57
A,1137,3,49,53
A,1139,1,45,51
C,1141,10,56,43
A,1143,6,44,48
A,1145,3,42,56
A,1146,9,41,48
A,1148,5,42,49
A,1149,4,37,48
A,1151,9,49,52
A,1152,8,48,47
C,1153,4,48,38
B,1154,4,47,57
C,1156,7,54,44
A,1158,3,43,45
A,1159,8,46,51
A,1161,3,50,47
A,1162,5,47,51
B,1165,3,30,56
A,1167,6,46,45
A,1168,5,40,50
A,1170,4,43,52
A,1171,2,41,49
A,1173,10,46,51
A,1174,1,44,46
A,1176,5,41,50
A,1177,6,44,55
A,1179,8,45,47
A,1181,2,36,46
A,1182,10,40,57
A,1184,4,44,43
A,1186,3,49,52
A,1187,8,38,50
B,1188,3,40,50
A,1190,1,43,44
A,1191,10,49,46
A,1193,4,43,46
A,1195,9,45,53
A,1197,4,39,49
A,1198,1,52,53
A,1200,3,43,48
A,1201,9,47,47
A,1203,2,50,47
A,1204,6,49,41
A,1206,10,42,51
A,1207,9,41,48
A,1209,8,45,44
A,1211,9,56,47
A,1212,2,49,51
A,1214,6,39,47
A,1215,8,49,52
B,1217,5,38,51
A,1219,8,50,54
A,1220,8,44,49
A,1222,8,45,50
A,1223,9,41,52
B,1225,4,35,56
A,1226,3,46,48
A,1228,4,44,50
A,1229,7,42,46
A,1231,1,30,53
A,1232,6,36,50
A,1234,10,43,48
A,1235,1,42,45
A,1237,4,38,52
A,1238,10,35,47
A,1241,5,40,43
A,1242,9,43,51
A,1244,10,49,53
B,1246,8,30,52
A,1247,2,48,50
A,1249,5,41,46
A,1250,9,45,53
A,1253,6,40,50
A,1254,7,45,52
A,1256,5,44,55
A,1257,3,36,49
A,1259,6,38,50
A,1260,2,52,50
A,1262,5,48,52
A,1263,8,38,49
A,1265,9,43,48
A,1266,8,49,45
A,1268,6,41,50
A,1269,2,44,50
A,1272,4,41,56
A,1273,7,55,50
A,1275,1,38,52
A,1276,1,39,45
A,1278,7,46,53
A,1279,5,51,51
A,1282,1,45,48
A,1283,1,42,49
A,1285,10,44,50
A,1286,3,47,54
A,1288,3,45,43
A,1289,3,50,54
C,1290,7,48,47
A,1293,6,45,46
A,1294,4,41,47
C,1296,1,50,40
A,1298,7,48,52
A,1299,5,37,47
A,1301,8,39,46
A,1302,8,45,49
A,1305,9,46,47
A,1306,10,40,46
A,1308,5,45,50
A,1310,4,50,49
A,1311,4,38,51
A,1313,2,43,50
A,1315,7,43,57
C,1316,9,49,43
A,1317,8,48,50
A,1319,10,46,55
A,1320,6,42,52
A,1322,1,42,49
A,1324,4,39,48
A,1326,9,50,54
C,1328,8,48,38
A,1329,7,44,56
A,1331,3,48,45
A,1332,2,34,49
A,1334,9,45,54
A,1335,6,53,45
A,1337,9,42,45
A,1338,6,51,46
A,1340,6,54,48
A,1341,10,45,50
A,1343,10,45,52
A,1345,2,41,44
C,1346,4,45,33
A,1348,2,45,44
A,1349,1,48,54
A,1351,1,37,49
A,1352,1,46,51
A,1354,9,44,50
A,1355,10,44,49
A,1357,10,39,51
A,1358,2,40,50
A,1360,3,41,46
A,1361,7,41,50
B,1362,1,43,59
A,1364,10,52,51
A,1365,7,54,52
A,1367,9,54,48
A,1368,4,42,49
A,1371,5,47,45
B,1373,2,36,53
A,1374,10,44,51
A,1376,7,47,50
A,1377,1,41,51
A,1379,1,44,48
A,1380,5,47,51
A,1382,4,41,43
A,1383,9,45,49
A,1385,6,46,48
B,1387,2,42,55
A,1388,7,40,55
A,1390,6,33,48
A,1391,1,50,51
A,1393,4,40,51
A,1394,7,44,48
A,1396,9,44,49
A,1397,10,40,53
A,1399,3,37,57
A,1400,7,47,48
A,1402,5,46,49
A,1403,6,39,50
A,1405,5,37,44
A,1406,6,45,49
A,1408,3,50,48
A,1409,6,39,51
A,1411,7,41,50
A,1412,1,38,51
A,1415,5,44,54
A,1416,5,40,51
C,1418,10,52,40
A,1420,4,49,43
A,1421,2,33,46
A,1423,7,48,52
A,1424,2,34,50
A,1427,4,44,49
A,1428,7,47,46
A,1430,2,50,44
B,1432,8,40,56
A,1433,3,48,45
A,1435,8,42,50
A,1436,8,44,56
A,1438,10,41,50
A,1439,3,33,50
A,1441,1,49,49
A,1442,8,52,46
A,1444,7,52,51
A,1445,2,38,46
A,1447,6,49,48
A,1448,6,35,55
A,1450,7,39,59
A,1451,5,42,55
A,1453,3,37,48
A,1454,2,48,50
A,1456,7,49,52
A,1457,4,36,48
A,1459,1,48,50
A,1460,4,42,49
A,1462,2,34,50
A,1463,5,37,47
A,1466,10,42,50
A,1467,10,43,52
A,1469,8,54,47
A,1470,10,41,48
A,1472,5,46,50
A,1473,6,55,53
A,1475,10,43,46
C,1476,9,53,43
A,1477,9,49,53
A,1479,2,53,54
A,1481,4,51,48
B,1482,6,37,52
A,1484,9,43,47
A,1485,7,44,48
A,1487,5,42,51
A,1488,1,51,55
B,1491,10,32,54
A,1493,6,46,49
A,1495,10,40,45
A,1497,7,49,46
A,1498,4,38,49
A,1500,3,42,51
A,1501,2,42,49
C,1503,1,47,34
A,1505,1,44,45
A,1506,6,41,50
A,1508,2,51,53
A,1509,2,47,50
A,1511,4,46,47
A,1512,5,43,50
A,1514,9,42,51
A,1515,8,41,57
A,1517,10,48,48
A,1518,9,48,49
A,1520,8,45,51
A,1521,5,45,49
A,1523,4,51,48
A,1524,4,47,52
A,1526,5,47,53
A,1527,8,53,51
A,1530,10,39,55
A,1531,1,42,52
A,1533,7,36,48
A,1534,4,43,51
A,1536,3,51,52
A,1537,9,47,47
A,1539,10,45,50
A,1541,1,41,44
A,1543,6,46,50
A,1545,10,40,47
A,1547,7,43,49
C,1548,6,55,43
B,1549,3,43,57
A,1550,8,45,47
A,1552,3,49,44
A,1554,8,48,50
A,1555,6,41,48
A,1557,8,44,49
A,1559,3,45,47
A,1560,9,33,49
A,1562,1,38,50
A,1563,10,39,47
A,1565,2,52,48
A,1566,8,51,50
A,1568,10,42,56
A,1570,3,44,50
A,1571,2,44,49
A,1573,3,40,50
A,1575,10,45,47
A,1576,6,50,53
A,1578,3,36,51
A,1580,10,44,54
A,1581,2,35,50
C,1584,7,51,37
A,1585,10,48,51
A,1587,10,48,47
A,1588,6,37,42
A,1590,1,46,50
A,1591,3,54,51
A,1593,6,35,49
A,1595,5,44,48
A,1596,1,48,52
A,1598,2,42,43
A,1600,6,45,53
A,1601,4,39,50
C,1602,9,52,41
B,1604,6,41,53
A,1616,2,43,50
A,1617,5,54,52
A,1619,4,41,54
A,1620,8,47,50
A,1622,5,39,53
A,1623,5,41,44
A,1625,3,48,50
A,1627,2,48,44
A,1628,10,43,50
A,1630,10,49,52
A,1632,4,45,47
A,1634,9,41,53
A,1636,9,43,47
C,1638,2,52,47
A,1639,8,39,47
A,1641,7,38,49
C,1642,1,47,41
A,1643,7,35,49
A,1646,3,45,54
B,1647,6,47,57
A,1648,6,35,46
A,1650,9,43,49
C,1653,6,46,37
A,1654,10,46,45
A,1656,9,52,42
A,1657,7,46,41
A,1660,4,40,45
A,1661,4,42,53
A,1663,3,40,41
A,1664,9,46,50
A,1666,1,48,48
B,1668,6,36,57
A,1669,3,48,49
A,1671,3,42,51
A,1672,9,41,48
A,1674,9,44,48
A,1675,6,47,48
A,1678,6,45,44
A,1679,9,42,50
A,1681,6,46,54
A,1683,5,48,48
A,1684,5,47,50
A,1686,2,52,48
A,1688,4,45,49
A,1689,3,50,44
A,1691,8,49,44
A,1692,10,52,51
B,1693,1,37,48
C,1694,9,50,34
A,1696,5,52,48
A,1697,2,42,47
A,1699,8,38,47
A,1701,5,48,46
A,1703,6,46,50
A,1704,2,50,51
A,1706,8,47,52
A,1707,6,40,50
A,1718,7,49,47
A,1719,9,50,54
B,1721,7,46,52
A,1723,9,48,47
A,1724,4,43,52
A,1726,1,46,54
A,1727,10,41,49
A,1729,1,39,51
A,1730,9,46,52
A,1732,2,47,45
C,1734,2,44,36
A,1736,8,48,53
A,1737,6,53,50
A,1739,3,50,55
C,1740,9,54,43
A,1742,3,37,48
A,1743,9,31,49
A,1745,1,50,54
C,1747,5,47,36
A,1749,3,37,55
A,1751,1,44,51
A,1752,2,43,52
A,1754,9,55,46
A,1755,4,52,48
A,1757,3,46,49
A,1758,7,37,53
A,1760,1,39,49
A,1761,6,49,49
A,1763,9,53,48
C,1764,7,56,40
A,1765,7,47,49
A,1767,3,36,47
A,1768,10,47,49
A,1770,2,47,44
A,1772,3,45,53
A,1773,1,43,48
A,1775,1,41,46
B,1776,8,36,55
A,1778,1,47,49
A,1779,8,42,53
B,1781,3,37,52
A,1783,3,41,50
A,1784,3,46,46
A,1786,10,44,46
A,1787,6,47,51
A,1790,1,43,50
A,1791,10,48,48
A,1793,5,39,48
A,1794,5,36,51
A,1796,7,41,48
A,1797,8,41,46
A,1799,2,37,56
A,1801,4,49,48
A,1803,7,52,46
A,1804,1,44,54
A,1806,1,44,47
A,1807,2,46,54
B,1808,2,44,55
C,1810,2,53,43
A,1812,4,47,49
A,1813,4,46,49
B,1815,9,40,52
A,1817,3,41,54
A,1818,3,50,48
A,1820,2,50,50
A,1822,3,45,49
A,1823,6,50,47
A,1825,3,50,46
A,1826,4,44,48
A,1828,5,46,51
A,1829,8,45,54
A,1831,3,53,51
A,1833,9,47,54
A,1834,10,55,50
A,1836,6,48,54
A,1837,6,47,53
A,1839,10,46,49
B,1840,10,45,54
A,1841,10,45,48
A,1843,1,44,47
A,1845,4,43,46
A,1847,10,45,46
A,1848,1,35,54
A,1850,2,38,48
A,1851,8,50,47
C,1852,10,48,41
A,1854,8,44,51
A,1855,2,45,51
B,1858,8,34,54
A,1860,10,44,47
B,1861,7,44,53
A,1862,10,47,51
A,1864,8,48,46
A,1865,6,46,45
A,1867,10,48,59
A,1868,1,46,50
B,1870,5,43,59
A,1872,8,45,47
A,1874,2,42,47
A,1875,7,51,52
A,1877,10,43,51
A,1878,4,47,52
A,1880,10,43,49
A,1882,7,43,48
A,1883,3,38,46
C,1885,3,52,40
A,1886,9,41,48
A,1888,5,48,52
C,1889,8,48,42
A,1891,1,46,50
C,1893,2,51,40
A,1894,9,46,46
C,1895,4,50,40
A,1897,6,38,49
A,1898,10,40,52
A,1900,5,46,48
C,1902,9,43,41
A,1903,4,43,46
A,1906,10,33,46
A,1907,2,50,55
A,1909,8,47,52
A,1910,7,48,52
A,1912,1,58,55
A,1913,8,47,48
A,1915,3,36,47
A,1916,8,44,51
A,1918,8,43,46
A,1919,1,53,52
A,1921,9,40,49
A,1922,7,39,47
B,1924,10,39,55
A,1926,7,46,48
A,1927,8,49,48
A,1929,5,48,53
A,1930,7,49,55
A,1932,9,39,50
C,1933,7,53,34
A,1935,2,51,51
A,1937,8,54,49
A,1938,8,47,45
A,1940,6,45,56
A,1941,4,40,45
A,1943,10,45,45
A,1944,9,39,49
A,1946,7,36,48
A,1947,1,53,48
A,1949,6,48,53
A,1951,1,48,56
A,1953,10,53,50
B,1955,7,33,54
A,1956,3,49,47
A,1958,6,31,48
A,1959,3,46,46
A,1961,7,46,50
A,1962,1,47,48
A,1964,1,37,50
A,1965,6,45,56
A,1968,10,46,49
A,1969,4,44,44
A,1972,1,51,51
C,1974,8,48,45
A,1976,6,46,49
A,1977,5,40,48
A,1979,5,42,52
A,1981,7,39,51
A,1982,9,48,49
A,1984,7,51,45
A,1985,6,46,48
A,1987,9,36,45
A,1988,2,40,50
A,1990,7,44,49
A,1991,2,41,48
A,1993,5,42,50
A,1994,2,45,50
A,1998,2,44,50
A,1999,8,40,50
A,2002,5,53,52
A,2003,3,47,48
A,2005,7,45,50
A,2006,8,38,48
A,2008,6,42,48
A,2009,8,54,50
A,2011,4,55,48
A,2012,9,41,55
A,2014,1,38,50
A,2016,6,39,46
A,2018,7,41,47
A,2019,6,43,49
A,2021,10,47,48
A,2022,8,34,46
A,2025,8,49,49
A,2026,5,51,49
A,2028,3,45,49
A,2029,5,43,47
A,2031,2,47,52
A,2032,9,33,52
A,2034,4,45,55
A,2036,6,48,52
A,2038,3,42,44
A,2039,7,44,47
A,2041,1,49,59
A,2042,7,46,49
A,2044,9,45,48
A,2045,2,42,52
A,2047,8,41,51
A,2049,5,47,47
A,2050,3,53,46
B,2052,9,41,53
A,2053,4,47,48
B,2055,5,41,58
A,2057,1,40,49
A,2058,7,42,53
A,2060,6,42,45
A,2061,7,45,51
A,2063,7,52,52
C,2064,8,50,40
A,2065,7,40,51
A,2067,6,38,48
A,2068,8,40,51
A,2070,8,43,49
A,2072,6,39,51
A,2073,1,44,51
A,2075,6,41,48
A,2076,6,39,49
A,2078,9,50,51
A,2080,8,43,46
A,2081,1,45,49
A,2083,6,39,48
A,2084,8,43,52
B,2086,1,37,49
A,2087,4,48,53
A,2089,4,52,55
A,2091,4,38,51
A,2092,4,50,51
A,2094,3,50,51
A,2095,2,45,51
C,2097,10,56,41
A,2099,4,42,49
A,2100,7,48,51
A,2102,5,37,51
A,2104,1,37,52
A,2106,7,45,48
A,2107,9,43,49
A,2109,7,41,51
A,2110,8,45,49
A,2112,8,43,52
A,2113,2,45,50
A,2115,1,44,52
A,2116,5,53,53
A,2119,3,52,50
A,2120,7,51,53
A,2122,2,44,54
A,2123,9,46,47
A,2125,8,41,48
A,2126,5,57,50
A,2128,7,48,51
A,2129,7,43,47
A,2131,8,46,54
A,2132,9,40,49
B,2134,9,37,53
A,2136,7,42,45
A,2138,8,44,49
A,2140,7,42,47
A,2141,1,48,51
A,2143,3,48,47
A,2144,3,46,52
A,2147,10,47,52
A,2148,5,39,49
A,2150,2,45,51
A,2151,8,40,44
A,2153,2,43,47
A,2155,7,36,53
A,2157,3,45,50
A,2158,10,50,49
A,2160,1,39,55
A,2161,4,45,46
A,2163,10,45,53
A,2164,1,48,49
A,2167,8,39,44
A,2168,7,48,52
A,2170,7,40,46
A,2171,10,37,53
A,2174,2,48,48
A,2175,2,44,47
A,2177,4,41,52
A,2178,6,51,47
C,2179,8,47,43
B,2180,1,46,56
A,2182,6,51,48
A,2183,7,45,55
A,2185,9,43,53
A,2186,5,50,52
A,2189,5,48,49
A,2190,6,49,47
A,2192,1,44,44
A,2193,5,45,53
A,2195,7,47,49
A,2197,8,44,51
A,2199,3,50,55
A,2200,2,47,54
A,2202,1,42,49
A,2203,7,45,43
A,2205,3,43,48
A,2206,6,47,44
C,2208,8,51,41
A,2210,10,45,43
B,2212,7,36,52
A,2213,8,45,52
A,2215,1,40,48
A,2216,2,39,49
A,2218,3,55,50
A,2219,1,41,50
A,2221,7,35,50
A,2223,3,45,45
A,2224,9,48,49
A,2226,6,43,50
A,2228,2,48,50
A,2229,10,48,51
A,2231,8,46,51
A,2232,9,54,52
A,2234,7,45,55
A,2235,5,45,51
A,2237,8,49,52
C,2238,4,46,38
A,2239,7,44,42
A,2241,10,44,54
A,2243,4,46,51
A,2245,4,36,45
A,2246,6,45,54
B,2247,6,43,57
A,2249,2,50,49
A,2250,10,47,50
B,2252,8,33,55
A,2254,1,46,50
A,2255,9,45,48
A,2257,8,49,49
A,2259,1,49,50
A,2261,1,35,48
A,2262,8,51,43
A,2264,4,46,49
A,2265,7,44,50
A,2268,8,40,51
C,2270,6,45,36
A,2271,2,36,47
A,2273,2,42,54
A,2274,10,35,50
A,2276,4,45,50
A,2277,5,34,53
A,2280,3,41,49
A,2281,9,51,50
A,2283,4,42,47
A,2284,8,47,56
A,2287,8,48,48
A,2288,3,44,46
A,2290,9,49,50
A,2292,10,35,45
A,2293,8,42,56
A,2295,5,46,54
A,2297,4,41,47
A,2298,3,40,48
A,2300,7,35,43
A,2301,10,44,52
A,2303,8,56,52
A,2304,1,41,49
A,2306,10,46,49
A,2307,2,44,54
A,2310,9,46,48
A,2311,7,47,47
A,2313,6,41,54
A,2314,6,45,50
A,2316,4,45,50
A,2317,3,46,50
A,2319,4,38,54
