A,15055,7,35,77
A,15057,6,40,48
A,15059,1,46,57
A,15061,9,51,50
A,15062,7,61,57
A,15064,7,49,59
B,15065,6,24,38
A,15067,7,44,39
A,15069,2,33,38
A,15070,6,47,42
A,15072,5,45,39
A,15074,8,52,67
A,15076,6,60,48
A,15077,10,53,56
A,15080,10,33,40
A,15081,2,45,40
A,15083,8,60,32
A,15084,4,41,44
B,15086,9,29,51
A,15088,7,44,47
A,15090,1,38,59
A,15092,6,45,63
A,15093,3,45,53
A,15095,9,50,65
A,15096,2,21,45
A,15098,5,48,39
B,15100,7,39,64
A,15101,9,51,45
A,15103,7,53,47
C,15104,1,51,29
C,15107,4,41,40
A,15108,8,48,41
A,15110,2,14,41
C,15111,1,65,35
A,15113,5,44,60
A,15115,6,44,42
A,15116,4,45,30
A,15118,9,63,58
A,15119,4,37,54
A,15121,4,58,35
A,15123,2,58,34
A,15126,7,32,63
A,15127,8,35,43
A,15129,4,49,48
B,15131,4,45,51
A,15132,6,18,62
A,15135,9,32,66
C,15137,7,58,44
A,15139,7,62,46
A,15141,4,53,54
A,15142,6,48,49
A,15145,7,49,53
A,15146,7,46,38
A,15148,7,56,37
A,15149,1,64,35
A,15152,5,36,59
A,15153,3,43,49
A,15156,6,35,54
A,15157,2,48,60
A,15160,7,37,58
A,15161,9,29,40
A,15163,2,50,38
A,15164,2,38,63
A,15166,8,60,62
A,15168,3,26,47
A,15170,8,45,48
A,15171,5,45,39
A,15173,4,44,41
A,15174,10,35,40
A,15176,1,53,53
A,15178,2,46,43
A,15180,2,33,55
A,15181,10,38,53
A,15184,10,67,36
A,15185,8,43,41
A,15187,2,51,34
A,15188,2,40,63
A,15191,6,48,45
A,15193,1,40,62
A,15195,3,35,51
A,15196,6,42,51
A,15198,7,44,43
A,15200,7,42,60
A,15202,9,36,45
B,15203,4,35,58
C,15205,3,67,36
A,15206,10,23,75
A,15208,5,49,61
A,15209,5,48,54
A,15211,7,31,49
A,15213,5,39,53
A,15215,8,54,59
A,15216,7,39,56
A,15218,2,40,61
A,15220,4,67,50
A,15222,6,26,54
A,15223,3,41,62
A,15226,7,35,42
B,15228,7,49,63
A,15229,1,46,38
A,15231,4,45,30
A,15233,1,42,60
A,15235,6,48,52
A,15236,2,38,49
A,15239,10,25,55
A,15240,2,26,39
C,15242,2,49,43
A,15244,10,50,61
A,15246,1,53,38
A,15248,1,51,38
A,15249,5,34,38
C,15250,7,57,31
A,15252,6,34,45
A,15254,3,49,39
A,15256,8,49,41
A,15257,2,40,74
A,15260,8,57,44
A,15261,6,43,65
A,15263,7,29,54
A,15264,2,38,38
A,15266,10,52,50
C,15269,1,41,46
A,15270,1,45,45
A,15272,2,40,38
A,15273,2,27,36
A,15276,6,42,32
A,15277,9,46,45
A,15279,4,50,42
A,15280,8,49,41
A,15282,10,32,50
A,15284,3,20,36
A,15286,2,38,54
A,15287,6,45,50
A,15290,8,45,59
A,15291,7,43,38
A,15293,10,44,41
A,15294,6,58,55
A,15296,7,50,74
A,15298,9,55,55
A,15300,3,29,45
A,15301,4,42,36
A,15304,6,66,24
A,15306,7,62,44
A,15308,2,54,39
A,15309,9,36,51
A,15311,5,53,40
C,15312,3,45,16
A,15314,4,20,49
A,15316,2,56,54
A,15317,5,39,31
A,15319,3,39,56
A,15320,8,31,45
A,15322,5,54,61
A,15324,10,35,49
A,15326,3,56,67
A,15327,9,22,57
A,15329,7,45,63
A,15331,3,48,50
A,15333,3,53,44
A,15334,6,38,54
A,15339,4,56,54
A,15340,5,38,55
A,15342,5,49,58
A,15344,5,63,51
A,15347,5,47,39
A,15348,10,38,39
A,15350,9,42,51
A,15351,10,61,48
A,15353,7,53,45
A,15355,8,37,64
A,15357,9,41,49
A,15358,10,47,51
A,15361,5,38,51
A,15362,5,52,50
C,15364,5,47,31
A,15366,7,57,58
A,15368,3,53,52
A,15370,3,53,57
A,15371,8,34,53
A,15373,9,36,67
B,15375,7,57,54
A,15376,5,51,41
C,15377,8,41,46
A,15380,1,66,63
A,15381,1,50,43
A,15383,8,40,55
A,15384,9,55,55
A,15387,9,24,45
A,15388,1,52,62
A,15391,3,48,50
A,15392,6,52,56
A,15394,1,46,56
A,15396,8,37,42
A,15398,6,57,52
A,15399,7,29,28
A,15401,6,36,57
A,15402,6,56,49
A,15404,8,43,38
A,15406,4,35,51
A,15408,1,45,68
A,15409,2,53,46
A,15411,5,36,40
A,15412,1,55,68
A,15414,2,62,56
A,15416,9,46,87
A,15418,8,47,77
A,15419,8,36,74
A,15421,5,43,58
A,15423,2,68,54
A,15425,1,31,39
A,15426,2,43,31
A,15429,1,52,50
A,15430,7,50,49
A,15432,2,63,58
A,15433,4,54,61
A,15435,4,30,47
A,15437,9,48,48
A,15440,2,55,50
A,15441,4,44,47
A,15444,1,36,52
A,15445,5,29,66
A,15447,6,27,34
A,15449,2,55,50
A,15451,6,33,36
A,15452,4,44,40
A,15454,8,46,50
A,15456,4,47,64
A,15458,6,47,31
A,15459,7,38,43
A,15461,10,67,45
C,15463,6,53,29
A,15464,1,49,32
A,15467,2,27,59
A,15468,3,36,50
A,15470,6,44,56
A,15471,8,51,52
A,15473,8,56,53
A,15475,4,40,45
A,15477,10,39,51
A,15478,1,47,56
A,15481,4,52,60
A,15482,9,38,74
B,15484,5,26,71
A,15486,7,60,56
A,15488,1,43,37
A,15490,9,40,43
C,15491,6,55,41
A,15492,9,58,34
A,15494,6,47,44
A,15496,8,57,53
A,15498,3,39,59
C,15500,9,41,37
A,15502,7,58,45
A,15504,9,34,53
A,15505,4,50,46
A,15507,3,41,54
A,15509,2,46,47
B,15510,9,59,44
A,15512,2,52,56
A,15513,2,46,28
A,15516,4,49,26
A,15517,4,35,12
A,15519,5,20,27
A,15521,8,46,57
A,15523,8,51,47
A,15524,1,56,49
A,15526,5,60,42
A,15528,5,44,60
A,15530,5,57,43
A,15531,4,27,51
A,15533,10,34,35
A,15534,6,34,56
A,15537,6,39,30
A,15539,6,42,30
A,15541,9,37,43
B,15543,8,17,46
A,15544,10,62,53
A,15547,1,49,49
A,15548,1,45,39
A,15551,3,43,35
A,15552,3,35,66
A,15555,2,33,49
A,15556,3,54,45
A,15558,10,61,45
A,15559,2,50,63
C,15561,2,40,33
A,15563,2,51,49
A,15564,6,28,56
A,15566,4,37,45
A,15568,1,36,46
A,15570,2,53,38
A,15571,2,39,50
A,15574,2,41,46
A,15575,8,50,67
A,15578,9,42,46
A,15579,8,24,40
A,15581,2,36,56
A,15582,3,41,47
A,15584,4,45,27
A,15586,3,31,50
A,15589,2,56,48
A,15590,3,49,55
A,15592,2,39,48
A,15593,7,41,48
A,15595,2,61,56
A,15597,10,53,46
A,15599,2,51,62
A,15600,1,46,54
A,15602,3,44,24
A,15604,3,58,61
A,15606,1,35,39
A,15607,9,38,35
A,15609,2,79,51
C,15612,9,55,25
A,15613,6,36,40
A,15615,10,36,51
A,15616,7,53,51
A,15619,7,39,38
A,15620,8,34,61
A,15623,5,39,72
A,15624,3,46,43
A,15626,2,46,51
A,15627,8,44,63
A,15630,8,64,44
A,15631,5,38,43
A,15633,2,35,52
B,15635,5,44,58
A,15636,8,48,55
A,15638,6,36,56
A,15639,5,37,55
A,15642,3,45,47
A,15643,4,39,41
A,15645,4,45,50
A,15647,2,51,59
A,15649,7,38,45
A,15650,7,37,45
A,15652,6,24,54
A,15654,1,66,50
A,15656,1,38,57
A,15657,8,59,48
A,15660,3,23,52
A,15661,9,41,64
A,15663,10,50,62
A,15665,8,28,54
A,15667,6,49,53
A,15668,1,35,65
A,15670,8,34,51
A,15671,7,42,41
C,15673,5,45,24
A,15676,5,47,34
A,15677,10,50,57
A,15679,8,37,45
A,15680,6,43,51
A,15683,1,35,49
B,15685,5,32,55
A,15686,4,36,60
A,15688,2,40,51
A,15689,9,24,53
A,15691,1,44,59
A,15693,10,42,50
A,15695,9,22,46
A,15696,1,63,49
C,15700,8,61,43
A,15702,8,48,37
A,15703,3,48,29
A,15705,3,37,60
A,15707,7,62,47
A,15709,5,29,23
A,15710,4,55,55
A,15712,5,40,49
A,15714,6,55,64
A,15716,1,33,49
A,15717,6,37,56
A,15720,9,43,53
A,15721,8,37,34
A,15723,8,44,52
C,15724,8,66,31
A,15726,1,29,51
A,15728,6,43,38
A,15729,7,44,51
B,15730,10,33,57
C,15733,10,47,36
A,15735,8,53,48
A,15736,8,37,41
A,15739,4,33,60
A,15740,4,40,65
A,15742,9,41,53
A,15743,8,41,54
A,15746,10,51,42
A,15747,7,52,67
A,15749,5,45,55
A,15751,7,27,55
A,15753,5,43,49
A,15754,1,48,58
C,15755,8,60,29
A,15757,5,51,38
A,15759,9,49,62
A,15761,3,36,41
A,15762,9,46,69
A,15764,6,35,57
A,15766,4,39,43
A,15768,9,41,53
A,15769,10,40,54
A,15771,6,52,42
A,15773,9,50,61
A,15775,5,54,45
A,15776,4,51,33
A,15778,4,56,54
C,15781,3,39,29
A,15782,10,51,30
B,15785,1,44,68
A,15787,8,57,35
A,15788,5,33,48
A,15790,9,53,44
A,15791,6,37,54
A,15795,9,41,59
A,15797,6,52,48
A,15799,7,52,56
A,15801,2,52,54
A,15803,9,28,49
A,15804,9,34,52
A,15807,4,49,49
B,15808,9,37,49
B,15810,7,36,52
A,15811,5,51,45
A,15813,6,48,35
A,15815,3,45,51
A,15817,2,46,22
B,15818,7,46,48
A,15819,6,36,59
A,15821,10,39,59
A,15823,4,43,50
C,15824,10,46,21
B,15826,9,30,55
A,15828,7,42,48
A,15830,5,46,58
A,15832,6,28,42
A,15833,2,45,24
A,15835,3,55,38
A,15837,4,34,40
A,15839,6,48,42
A,15840,9,36,45
A,15842,5,42,61
A,15843,9,61,50
A,15846,8,36,42
A,15847,2,47,66
A,15849,8,46,66
A,15850,1,54,51
A,15853,8,50,49
A,15854,8,14,39
A,15856,7,37,62
A,15858,10,38,42
A,15860,1,35,29
A,15861,1,48,53
A,15863,10,70,31
A,15865,5,40,49
A,15867,6,56,63
A,15868,4,46,39
A,15870,7,52,40
A,15872,5,18,59
A,15874,10,29,34
A,15875,4,53,53
A,15878,3,51,49
A,15879,10,50,62
A,15881,8,45,43
A,15883,5,37,43
A,15885,8,19,51
A,15886,10,47,48
A,15888,4,34,45
A,15890,9,39,45
A,15892,10,54,36
A,15893,3,46,44
A,15895,5,29,41
A,15897,3,32,47
A,15899,1,42,40
A,15900,8,48,44
C,15902,4,45,38
A,15905,6,47,66
A,15906,1,26,45
A,15908,3,26,36
A,15909,9,41,47
A,15911,9,37,38
A,15913,8,43,37
A,15915,1,50,36
A,15916,5,47,70
A,15918,3,54,27
A,15919,9,64,50
A,15922,3,57,37
A,15923,10,33,49
A,15926,4,44,69
A,15927,1,24,56
C,15928,5,64,21
A,15930,4,43,50
B,15932,5,33,56
A,15933,8,70,51
A,15935,10,59,43
A,15936,5,51,45
A,15939,3,41,46
A,15940,9,57,40
A,15943,7,54,77
B,15945,3,27,64
A,15946,3,54,60
A,15948,1,45,54
C,15951,10,72,43
A,15952,6,43,45
A,15963,3,40,71
A,15964,9,37,43
A,15966,5,39,47
A,15967,4,29,46
A,15969,9,53,59
A,15970,8,51,40
C,15971,4,45,26
B,15972,4,54,61
C,15974,7,63,49
A,15976,3,41,36
A,15978,8,48,54
A,15979,3,56,41
A,15981,5,50,56
B,15991,3,21,59
A,15993,6,48,34
A,15995,5,35,52
A,15997,4,42,57
A,15998,2,37,46
A,16000,10,47,53
A,16002,1,43,39
A,16004,5,37,50
A,16005,6,44,67
A,16007,8,45,42
A,16009,2,27,39
A,16011,10,36,73
A,16012,4,44,27
A,16015,3,53,56
A,16016,8,31,51
B,16017,3,40,40
A,16020,1,41,32
A,16021,10,54,39
A,16023,4,42,37
A,16024,9,45,61
A,16027,4,34,46
A,16028,1,60,61
A,16030,3,41,46
A,16032,9,49,42
A,16034,2,56,42
A,16035,6,54,23
A,16037,10,40,54
A,16039,9,37,46
A,16041,8,46,30
A,16042,9,67,42
A,16044,2,54,55
A,16046,6,33,41
A,16048,8,54,59
B,16050,5,36,44
A,16051,8,55,65
A,16053,8,43,46
A,16054,8,45,50
A,16057,9,37,57
B,16058,4,31,59
A,16059,3,47,43
A,16061,4,43,52
A,16063,7,40,36
A,16065,1,15,60
A,16066,6,28,51
A,16068,10,42,45
A,16070,1,39,34
A,16072,4,32,57
A,16073,10,26,42
A,16076,5,36,29
A,16077,9,41,55
A,16079,10,53,60
B,16081,8,21,45
A,16083,2,52,52
A,16085,5,37,39
A,16087,9,46,61
A,16089,6,35,50
A,16091,7,45,57
A,16093,5,44,66
A,16094,3,28,49
A,16096,6,32,52
A,16098,2,59,50
A,16100,5,51,59
A,16101,8,32,48
A,16103,9,42,45
A,16104,8,53,35
A,16107,6,37,51
A,16108,2,44,51
A,16110,4,38,72
A,16112,7,65,50
A,16114,1,31,58
A,16115,1,34,34
A,16118,7,47,63
A,16119,5,57,55
A,16122,1,46,43
A,16123,1,40,48
A,16125,10,43,51
A,16127,3,49,64
A,16129,3,45,28
A,16130,3,55,64
C,16131,7,45,57
A,16134,6,45,39
A,16135,4,37,41
C,16138,1,52,33
A,16140,7,51,56
A,16141,5,30,42
A,16144,8,34,39
A,16145,8,46,48
A,16147,9,48,41
A,16148,10,35,37
A,16151,5,46,53
A,16153,4,55,48
A,16155,4,32,53
A,16156,2,42,51
A,16159,7,42,73
C,16160,9,47,43
A,16161,8,51,50
A,16164,10,48,69
A,16165,6,39,59
A,16167,1,40,49
A,16169,4,33,46
A,16171,9,56,64
C,16174,8,43,28
A,16175,7,44,70
A,16177,3,52,33
A,16178,2,23,47
A,16180,9,45,65
A,16182,6,61,35
A,16184,9,39,36
A,16185,6,57,37
A,16187,6,64,44
A,16188,10,45,53
A,16190,10,45,58
A,16192,2,38,32
C,16193,4,33,10
A,16195,2,45,31
A,16196,1,52,66
A,16199,1,29,49
A,16200,1,48,55
A,16202,9,43,50
A,16203,10,44,46
A,16205,10,33,53
A,16207,2,35,50
A,16209,3,37,39
A,16210,7,37,52
B,16211,1,47,68
A,16213,10,60,53
A,16215,7,63,56
A,16217,9,63,46
A,16218,4,40,47
A,16221,5,50,36
B,16223,2,33,49
A,16224,10,43,56
A,16227,7,50,50
A,16228,1,38,54
A,16230,1,44,45
A,16231,5,49,55
A,16234,4,38,27
A,16235,9,46,49
A,16237,6,48,44
B,16239,2,45,57
A,16240,7,35,69
A,16242,6,22,46
A,16243,1,55,55
A,16245,4,36,54
A,16247,7,43,45
A,16249,9,44,49
A,16250,10,35,61
A,16252,3,29,74
A,16253,7,50,46
A,16255,5,48,47
A,16257,6,33,52
A,16261,5,29,32
A,16262,6,46,48
A,16264,3,55,46
A,16266,6,34,55
A,16268,7,38,51
A,16269,1,32,56
A,16272,5,43,64
A,16273,5,36,55
C,16275,10,57,33
A,16278,4,53,29
A,16279,2,21,38
A,16281,7,51,57
A,16283,2,23,52
A,16285,4,43,49
A,16286,7,50,39
A,16289,2,55,31
B,16291,8,40,60
A,16292,3,52,36
A,16294,8,40,52
A,16296,8,43,70
A,16298,10,37,52
A,16299,3,21,52
A,16301,1,53,48
A,16302,8,59,39
A,16305,7,60,55
A,16306,2,31,38
A,16308,6,54,46
A,16309,6,25,67
A,16311,7,34,82
A,16313,5,39,67
A,16315,3,30,44
A,16316,2,51,50
A,16318,7,53,58
A,16319,4,27,43
A,16321,1,52,52
A,16323,4,39,48
A,16325,2,24,51
A,16326,5,30,43
A,16328,10,39,52
A,16330,10,42,59
A,16332,8,64,40
A,16333,10,37,44
A,16335,5,48,52
A,16337,6,65,61
A,16339,10,41,37
C,16340,9,62,45
A,16342,9,53,61
A,16344,2,62,65
A,16345,4,58,44
B,16347,6,35,45
A,16349,9,42,42
A,16350,7,43,44
A,16353,5,40,54
A,16354,1,58,69
B,16357,10,25,51
A,16359,6,47,47
A,16361,10,36,34
A,16363,7,53,38
A,16364,4,32,47
A,16366,3,39,56
A,16368,2,39,48
C,16370,1,42,13
A,16372,1,43,34
A,16373,6,38,52
A,16375,2,57,61
A,16377,2,49,50
A,16379,4,48,40
A,16380,5,41,51
A,16382,9,39,53
A,16383,8,37,74
A,16386,10,51,45
A,16387,9,52,47
A,16389,8,46,55
A,16390,5,46,46
A,16392,4,57,43
A,16394,4,50,59
A,16396,5,49,62
A,16397,8,61,53
A,16400,10,34,67
A,16401,1,39,58
A,16403,7,28,45
A,16404,4,42,55
A,16406,3,57,59
A,16408,9,50,41
A,16410,10,46,52
A,16411,1,38,33
A,16414,6,47,51
A,16415,10,35,43
A,16418,7,42,48
C,16419,6,67,45
B,16420,3,47,62
A,16421,8,45,43
A,16424,3,53,32
A,16425,8,52,53
A,16427,6,38,46
A,16429,8,44,47
A,16431,3,45,42
A,16432,9,21,49
A,16435,1,32,51
A,16436,10,34,40
A,16438,2,60,44
A,16439,8,58,52
A,16442,10,39,71
A,16443,3,44,51
A,16445,2,44,46
A,16447,3,35,51
A,16449,10,46,43
A,16450,6,56,61
A,16453,3,27,56
A,16454,10,43,63
A,16456,2,25,51
C,16459,7,56,26
A,16460,10,51,54
A,16463,10,51,42
A,16464,6,30,25
A,16466,1,47,50
A,16467,3,64,53
A,16470,6,26,49
A,16471,5,43,44
A,16473,1,52,59
A,16475,2,40,27
A,16477,6,45,60
A,16478,4,34,51
C,16479,9,57,37
B,16481,6,42,49
A,16484,2,42,52
A,16485,5,64,59
A,16487,4,38,64
A,16488,8,49,50
A,16491,5,33,61
A,16492,5,37,31
A,16494,3,52,50
A,16495,2,51,32
A,16497,10,41,52
A,16499,10,53,59
A,16502,4,45,41
A,16503,9,37,60
A,16505,9,42,42
C,16507,2,59,58
A,16509,8,33,41
A,16511,7,32,47
C,16512,1,42,36
A,16514,7,26,48
A,16516,3,45,66
B,16518,6,55,64
A,16519,6,25,38
A,16521,9,42,47
C,16524,6,37,23
A,16525,10,47,35
A,16527,9,59,25
A,16529,7,48,20
A,16531,4,35,34
A,16533,4,39,60
A,16535,3,36,22
A,16536,9,47,52
A,16538,1,51,45
B,16540,6,33,62
A,16541,3,52,48
A,16544,3,39,54
A,16545,9,38,44
A,16547,9,43,45
A,16548,6,49,46
A,16551,6,46,32
A,16552,9,40,51
A,16555,6,48,64
A,16556,5,51,46
A,16558,5,49,50
A,16560,2,59,46
A,16562,4,46,47
A,16563,3,55,30
A,16565,8,54,32
A,16566,10,59,55
B,16568,1,34,33
C,16569,9,51,14
A,16571,5,59,45
A,16572,2,40,41
A,16574,8,31,40
A,16576,5,52,37
A,16578,6,47,50
A,16579,2,55,55
A,16581,8,49,59
A,16583,6,35,53
A,16585,7,53,42
A,16586,9,55,64
B,16589,7,53,46
A,16591,9,51,40
A,16592,4,42,58
A,16594,1,47,63
A,16596,10,37,47
A,16598,1,34,54
A,16599,9,48,57
A,16601,2,50,36
C,16603,2,32,20
A,16605,8,51,61
A,16607,6,61,52
A,16608,3,56,67
C,16609,9,63,46
A,16612,3,29,45
A,16613,9,17,47
A,16615,1,55,65
C,16618,5,40,22
A,16619,3,30,66
A,16622,1,44,53
A,16623,2,42,57
A,16625,9,66,39
A,16626,4,60,44
A,16628,3,48,47
A,16630,7,30,61
A,16632,1,34,49
A,16633,6,53,49
A,16635,9,62,46
C,16636,7,70,35
A,16638,7,49,49
A,16640,3,28,40
A,16641,10,49,47
A,16644,2,49,32
A,16645,3,46,61
A,16647,1,41,45
A,16648,1,37,37
B,16650,8,33,57
A,16652,1,50,48
A,16653,8,39,60
B,16655,3,35,47
A,16657,3,37,51
A,16658,3,47,38
A,16661,10,44,38
A,16663,6,50,56
A,16665,1,41,50
A,16667,10,51,43
A,16669,5,34,46
A,16670,5,27,55
A,16673,7,38,43
A,16674,8,38,36
A,16676,2,30,70
A,16678,4,53,46
A,16680,7,60,39
A,16681,1,44,65
A,16683,1,43,41
A,16684,2,47,63
B,16686,2,49,57
C,16688,2,61,44
A,16690,4,49,48
A,16692,4,48,46
B,16694,9,40,45
A,16696,3,38,63
A,16697,3,55,45
A,16700,2,55,52
A,16701,3,45,47
A,16703,6,56,42
A,16704,3,55,38
A,16706,4,43,44
A,16708,5,47,53
A,16710,8,45,66
A,16711,3,62,56
A,16713,9,50,65
A,16717,10,65,51
A,16719,6,51,64
A,16720,6,50,62
A,16722,10,47,49
B,16724,10,51,54
A,16725,10,46,45
A,16727,1,44,43
A,16729,4,42,38
A,16731,10,45,38
A,16732,1,25,64
A,16735,2,32,46
A,16736,8,56,43
C,16737,10,45,39
A,16739,8,44,53
A,16741,2,45,55
B,16743,8,29,51
A,16745,10,44,40
B,16747,7,48,48
A,16748,10,49,55
A,16750,8,51,36
A,16752,6,47,35
A,16754,10,51,81
A,16755,1,48,50
B,16757,5,46,69
A,16760,8,45,40
A,16761,2,40,40
A,16763,7,57,56
A,16764,10,42,55
A,16766,4,49,58
A,16768,10,41,49
A,16770,7,42,44
A,16771,3,32,39
C,16773,3,59,34
A,16775,9,37,45
A,16776,5,52,59
C,16778,8,45,40
A,16780,1,48,50
C,16782,2,54,33
A,16783,9,48,37
C,16785,4,51,36
A,16787,6,31,47
A,16788,10,36,57
A,16790,5,48,43
C,16792,9,27,38
A,16794,4,41,38
A,16797,10,21,38
A,16798,2,56,67
A,16800,8,50,59
A,16801,7,51,59
A,16803,1,72,69
A,16805,8,50,44
A,16807,3,27,40
A,16808,8,43,56
A,16810,8,41,36
A,16812,1,61,57
A,16814,9,36,48
A,16815,7,33,42
B,16817,10,39,57
A,16819,7,47,43
A,16820,8,54,45
A,16822,5,51,60
A,16824,7,53,66
A,16826,9,33,52
C,16828,7,60,13
A,16829,2,57,56
A,16831,8,63,48
A,16832,8,50,34
A,16834,6,46,71
A,16836,4,36,34
A,16838,10,45,36
A,16839,9,33,47
A,16842,7,28,44
A,16843,1,61,43
A,16845,6,51,62
A,16847,1,52,70
A,16849,10,61,50
B,16851,7,26,53
A,16852,3,53,42
A,16855,6,18,44
A,16856,3,48,38
A,16858,7,48,52
A,16860,1,50,45
A,16862,1,29,50
A,16864,6,45,71
A,16866,10,48,49
A,16868,4,44,32
A,16871,1,58,54
C,16874,8,45,52
A,16875,6,48,49
A,16877,5,36,45
A,16878,5,39,56
A,16881,7,34,54
A,16882,9,51,46
A,16884,7,58,34
A,16886,6,47,46
A,16888,9,27,35
A,16889,2,36,51
A,16891,7,44,48
A,16893,2,37,46
A,16895,5,40,53
A,16896,2,46,50
A,16898,2,44,52
A,16900,8,35,53
A,16903,5,62,57
A,16904,3,49,44
A,16906,7,45,51
A,16907,8,31,44
A,16909,6,39,45
A,16911,8,63,52
A,16913,4,65,45
A,16914,9,38,66
A,16917,1,32,53
A,16918,6,33,38
A,16920,7,37,41
A,16922,6,41,46
A,16924,10,49,43
A,16926,8,24,39
A,16928,8,54,47
A,16929,5,58,48
A,16932,3,46,47
A,16933,5,42,40
A,16935,2,50,59
A,16936,9,22,57
A,16939,4,46,68
A,16940,6,52,59
A,16943,3,39,32
A,16944,7,44,40
A,16946,1,54,81
A,16947,7,48,48
A,16949,9,46,45
A,16951,2,40,57
A,16953,8,38,53
A,16955,5,50,40
A,16957,3,62,37
B,16958,9,42,51
A,16959,4,49,45
B,16962,5,43,66
A,16964,1,36,48
A,16965,7,39,61
A,16967,6,40,36
A,16969,7,46,56
A,16971,7,60,59
C,16980,8,51,33
A,16981,7,36,53
A,16983,6,31,46
A,16985,8,35,53
A,16987,8,41,49
A,16988,6,34,54
A,16990,1,44,56
A,16991,6,38,44
A,16993,6,34,47
A,16994,9,55,56
A,16996,8,42,37
A,16998,1,45,49
A,17000,6,34,44
A,17001,8,42,56
B,17002,1,35,36
A,17004,4,51,62
A,17005,4,59,67
A,17008,4,31,54
A,17009,4,56,55
A,17011,3,55,56
A,17012,2,46,54
C,17014,10,72,38
A,17016,4,40,49
A,17017,7,51,53
A,17019,5,30,53
A,17021,1,30,57
A,17023,7,45,45
A,17024,9,41,46
A,17026,7,37,55
A,17027,8,45,46
A,17029,8,42,57
A,17031,2,45,52
A,17033,1,43,59
A,17034,5,62,62
A,17036,3,60,51
A,17037,7,58,62
A,17039,2,43,66
A,17040,9,47,43
A,17042,8,37,46
A,17044,5,69,51
A,17046,7,51,54
A,17047,7,41,40
A,17049,8,47,66
A,17050,9,35,47
B,17052,9,35,51
A,17054,7,40,34
A,17055,8,44,49
A,17058,7,40,41
A,17059,1,52,53
A,17061,3,51,42
A,17062,3,48,59
A,17065,10,50,59
A,17066,5,33,49
A,17068,2,46,55
A,17069,8,36,30
A,17072,2,42,41
A,17073,7,27,62
A,17075,3,45,53
A,17076,10,55,47
A,17078,1,33,69
A,17080,4,45,39
A,17082,10,46,63
A,17083,1,51,48
A,17085,8,33,31
A,17087,7,51,58
A,17089,7,35,39
A,17090,10,30,61
A,17092,2,51,46
A,17094,2,44,41
A,17095,4,37,58
A,17097,6,58,40
C,17098,8,41,44
B,17099,1,52,58
A,17101,6,58,43
A,17102,7,46,67
A,17104,9,42,60
A,17105,5,56,59
A,17108,5,51,48
A,17109,6,54,43
A,17111,1,44,33
A,17112,5,45,61
A,17115,7,49,48
A,17116,8,44,53
A,17118,3,55,68
A,17119,2,50,65
A,17121,1,40,49
A,17122,7,45,27
A,17124,3,41,45
A,17125,6,50,31
C,17127,8,53,38
A,17129,10,45,29
B,17131,7,32,47
A,17133,8,46,57
A,17135,1,35,46
A,17136,2,34,48
A,17138,3,65,51
A,17139,1,37,52
A,17141,7,26,51
A,17143,3,46,34
A,17144,9,51,49
A,17146,6,41,52
A,17148,2,52,51
A,17149,10,51,55
A,17151,8,47,54
A,17152,9,63,59
A,17154,7,46,69
A,17155,5,46,55
A,17157,8,54,58
C,17159,4,39,26
A,17160,7,43,24
A,17162,10,44,64
